LeadTime,StaysInWeekendNights,StaysInWeekNights,Adults,Children,ADR,Country,Company,ReservedRoomType,IsRepeatedGuest,IsCanceled,Mes_Estancia,Mes_Reserva,Contract,Group,Transient,Transient-Party,BB,FB,HB,SC,Undefined
2,0,2,2,0,48.0,16.0,0,0.0,0,0,12,12,0,0,1,0,1,0,0,0,0
185,2,5,2,0,110.0,0.0,0,4.0,0,0,7,7,0,0,1,0,1,0,0,0,0
5,1,0,1,0,60.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
0,0,1,2,0,30.0,0.0,0,0.0,0,0,1,1,0,0,1,0,1,0,0,0,0
255,8,20,2,0,68.15,13.0,0,0.0,0,0,9,10,0,0,1,0,1,0,0,0,0
41,1,0,1,0,48.0,16.0,135,0.0,0,0,10,10,0,0,1,0,1,0,0,0,0
9,0,1,1,0,35.0,16.0,135,0.0,0,0,3,3,0,0,1,0,1,0,0,0,0
11,0,1,1,0,142.0,0.0,135,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
41,1,0,1,0,42.0,16.0,135,0.0,0,0,10,10,0,0,1,0,1,0,0,0,0
1,0,1,1,0,49.5,16.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
0,1,0,1,0,47.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
0,0,1,1,0,39.0,16.0,0,0.0,0,0,2,2,0,0,1,0,1,0,0,0,0
3,0,1,1,0,45.0,16.0,225,0.0,0,0,4,4,0,0,1,0,1,0,0,0,0
10,1,1,2,0,38.0,16.0,0,0.0,0,0,10,10,0,0,1,0,1,0,0,0,0
154,1,2,2,0,36.0,0.0,0,0.0,0,0,10,11,0,0,1,0,1,0,0,0,0
17,2,2,2,0,38.0,0.0,0,0.0,0,0,10,11,0,0,1,0,1,0,0,0,0
1,0,1,1,0,35.0,0.0,165,0.0,0,0,1,1,0,0,1,0,1,0,0,0,0
0,1,0,1,0,35.1,0.0,329,0.0,0,0,10,10,0,0,1,0,1,0,0,0,0
0,0,1,1,0,38.0,0.0,329,0.0,0,0,11,11,0,0,1,0,1,0,0,0,0
0,0,1,1,0,44.0,0.0,329,0.0,0,0,11,11,0,0,1,0,1,0,0,0,0
0,0,1,1,0,74.0,0.0,329,0.0,0,0,4,4,0,0,1,0,1,0,0,0,0
2,0,1,1,0,42.0,0.0,0,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
1,0,1,1,0,65.0,0.0,0,0.0,1,0,6,6,0,0,1,0,1,0,0,0,0
23,2,0,1,0,46.4,0.0,0,0.0,1,0,10,10,1,0,0,0,1,0,0,0,0
109,0,3,2,1,49.02,7.0,0,0.0,1,0,12,12,0,0,1,0,1,0,0,0,0
31,0,3,2,1,85.0,0.0,0,4.0,1,0,3,3,0,1,0,0,1,0,0,0,0
134,0,3,2,0,79.2,0.0,0,3.0,1,0,4,4,0,1,0,0,0,0,1,0,0
148,2,6,2,1,160.0,0.0,0,4.0,0,0,8,8,0,0,1,0,0,0,1,0,0
241,2,6,3,0,207.0,0.0,0,4.0,1,0,8,8,0,0,1,0,0,0,1,0,0
192,2,8,3,0,211.2,0.0,0,4.0,1,0,8,8,0,0,1,0,0,0,1,0,0
241,2,2,1,0,29.0,0.0,0,0.0,1,0,12,12,0,0,1,0,1,0,0,0,0
97,0,3,1,0,42.3,0.0,0,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
126,1,2,1,0,44.1,0.0,0,0.0,1,0,4,4,0,0,1,0,1,0,0,0,0
132,0,4,1,0,57.8,0.0,0,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
174,1,3,1,0,63.9,0.0,0,0.0,1,0,6,6,0,0,1,0,1,0,0,0,0
288,2,2,1,0,39.7,0.0,0,0.0,1,0,10,11,0,0,1,0,1,0,0,0,0
321,0,4,1,0,39.0,0.0,0,0.0,1,0,11,12,0,0,1,0,1,0,0,0,0
185,2,2,1,0,39.6,0.0,0,0.0,1,0,2,2,0,0,1,0,1,0,0,0,0
134,0,3,1,0,61.5,0.0,0,0.0,1,0,4,4,0,0,1,0,1,0,0,0,0
125,2,2,1,0,61.5,0.0,0,0.0,1,0,4,4,0,0,1,0,1,0,0,0,0
12,0,2,2,0,75.0,7.0,0,3.0,1,0,4,4,0,0,1,0,1,0,0,0,0
72,1,2,2,0,132.0,0.0,0,3.0,1,0,3,3,0,0,1,0,1,0,0,0,0
107,2,4,2,0,227.86,16.0,0,5.0,1,0,8,8,0,0,1,0,1,0,0,0,0
61,0,1,1,0,75.0,0.0,0,0.0,1,0,12,12,0,0,0,1,1,0,0,0,0
61,0,1,1,0,75.0,16.0,0,0.0,1,0,12,12,0,0,0,1,1,0,0,0,0
22,2,2,2,0,200.0,0.0,0,0.0,1,0,8,8,0,0,1,0,1,0,0,0,0
0,0,1,1,0,40.0,0.0,0,3.0,1,0,12,12,0,0,1,0,1,0,0,0,0
0,0,1,1,0,39.0,0.0,0,0.0,1,0,1,1,0,0,1,0,1,0,0,0,0
0,0,1,1,0,53.0,0.0,0,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
169,1,3,1,0,60.0,4.0,223,0.0,1,0,3,4,0,0,0,1,1,0,0,0,0
7,0,3,1,0,29.0,4.0,223,0.0,1,0,3,3,0,0,0,1,1,0,0,0,0
152,0,4,1,0,42.0,4.0,223,0.0,1,0,4,4,0,0,0,1,1,0,0,0,0
1,0,1,1,0,35.0,0.0,272,0.0,1,0,1,1,0,0,0,1,1,0,0,0,0
1,0,1,1,0,134.0,0.0,270,0.0,1,0,7,7,0,0,1,0,1,0,0,0,0
2,0,1,1,0,48.0,0.0,270,0.0,1,0,10,10,0,0,1,0,1,0,0,0,0
8,0,2,1,0,42.0,0.0,0,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
0,1,0,1,0,42.0,0.0,0,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
7,1,1,1,0,42.0,0.0,0,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
18,0,2,1,0,30.0,0.0,0,0.0,1,0,11,11,0,0,1,0,1,0,0,0,0
75,2,5,2,0,94.0,0.0,0,4.0,1,0,4,4,0,0,1,0,1,0,0,0,0
3,0,1,1,0,48.0,0.0,28,0.0,1,0,10,10,0,0,0,1,1,0,0,0,0
8,0,1,1,0,38.0,0.0,28,0.0,1,0,1,1,0,0,1,0,1,0,0,0,0
15,0,1,2,0,45.0,0.0,28,0.0,1,0,2,2,0,0,1,0,1,0,0,0,0
3,1,1,1,0,36.0,0.0,120,0.0,1,0,11,11,0,0,1,0,1,0,0,0,0
4,1,1,1,0,42.0,0.0,120,0.0,1,0,2,2,0,0,1,0,1,0,0,0,0
0,0,1,2,0,43.0,0.0,0,0.0,1,0,11,11,0,0,1,0,1,0,0,0,0
0,0,1,2,0,54.0,0.0,0,0.0,1,0,2,2,0,0,1,0,1,0,0,0,0
280,3,7,1,0,0.0,4.0,0,4.0,0,0,10,10,0,1,0,0,1,0,0,0,0
195,4,6,2,0,-6.38,4.0,0,0.0,1,0,3,3,0,0,0,1,1,0,0,0,0
252,2,6,2,0,0.0,4.0,0,0.0,1,0,4,4,0,0,0,1,0,0,1,0,0
2,2,3,2,0,48.0,0.0,0,0.0,1,0,1,2,0,0,1,0,1,0,0,0,0
6,1,3,1,0,25.0,0.0,94,0.0,1,0,11,11,0,0,1,0,1,0,0,0,0
6,1,3,1,0,25.0,0.0,94,0.0,1,0,11,11,0,0,1,0,1,0,0,0,0
11,1,3,1,0,27.0,0.0,0,0.0,1,0,2,2,0,0,1,0,1,0,0,0,0
14,1,2,1,0,39.0,0.0,0,0.0,1,0,10,10,0,0,1,0,1,0,0,0,0
7,0,1,1,0,27.0,0.0,0,0.0,1,0,11,11,0,0,1,0,1,0,0,0,0
14,1,2,1,0,39.0,0.0,94,0.0,1,0,10,10,0,0,1,0,1,0,0,0,0
7,0,1,1,0,27.0,0.0,0,0.0,1,0,11,11,0,0,1,0,1,0,0,0,0
191,1,2,2,0,85.33,0.0,0,0.0,1,0,4,4,0,0,0,1,0,0,0,0,1
96,0,5,2,0,120.02,0.0,0,0.0,1,0,12,1,0,0,1,0,0,0,1,0,0
61,0,3,2,0,171.33,0.0,0,3.0,1,0,12,1,0,0,1,0,0,0,1,0,0
89,0,4,3,0,134.51,0.0,0,0.0,1,0,12,1,0,0,1,0,0,0,1,0,0
49,0,2,2,0,225.0,0.0,0,3.0,1,0,12,1,0,0,1,0,1,0,0,0,0
0,0,1,1,0,48.0,0.0,286,0.0,1,0,10,10,0,0,1,0,1,0,0,0,0
3,1,1,1,0,39.0,0.0,286,0.0,1,0,1,1,0,0,0,1,1,0,0,0,0
0,0,1,1,0,48.0,0.0,286,0.0,1,0,10,10,0,0,1,0,1,0,0,0,0
3,1,1,1,0,39.0,0.0,286,0.0,1,0,1,1,0,0,0,1,1,0,0,0,0
81,2,7,2,0,52.56,5.0,0,3.0,1,0,5,5,0,0,1,0,1,0,0,0,0
221,2,5,2,0,71.43,4.0,0,0.0,1,0,4,5,0,0,0,1,0,0,1,0,0
0,0,1,1,0,45.0,0.0,0,0.0,1,0,11,11,0,0,1,0,1,0,0,0,0
1,0,2,1,0,134.0,0.0,270,0.0,1,0,9,9,0,0,1,0,1,0,0,0,0
1,0,2,1,0,42.0,0.0,270,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
6,1,0,1,0,57.0,0.0,270,0.0,1,0,6,6,0,0,1,0,1,0,0,0,0
6,0,1,1,0,65.0,0.0,270,0.0,1,0,7,7,0,0,1,0,1,0,0,0,0
7,0,2,1,0,42.0,0.0,270,0.0,1,0,10,10,0,0,1,0,1,0,0,0,0
1,0,1,1,0,30.0,0.0,270,0.0,1,0,11,11,0,0,1,0,1,0,0,0,0
0,0,2,1,0,30.0,0.0,270,0.0,1,0,12,12,0,0,1,0,1,0,0,0,0
2,0,1,1,0,35.0,0.0,270,0.0,1,0,2,2,0,0,1,0,1,0,0,0,0
1,0,1,1,0,35.0,0.0,270,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
5,1,2,1,0,45.0,0.0,0,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
0,0,2,2,0,85.0,14.0,0,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
1,0,1,1,0,68.8,7.0,0,0.0,1,0,10,10,0,0,1,0,1,0,0,0,0
2,0,0,1,0,0.0,7.0,0,0.0,1,0,12,12,0,0,1,0,1,0,0,0,0
0,0,1,2,0,80.0,0.0,0,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
0,0,1,1,0,40.0,0.0,482,0.0,1,0,11,11,0,0,1,0,1,0,0,0,0
114,2,5,1,0,51.0,5.0,0,0.0,1,0,9,10,0,0,1,0,1,0,0,0,0
1,1,0,1,0,92.1,0.0,0,0.0,1,0,7,7,0,0,1,0,1,0,0,0,0
1,0,2,1,0,4.0,0.0,0,0.0,1,0,9,9,0,0,1,0,1,0,0,0,0
0,0,1,1,0,81.0,0.0,0,3.0,1,0,9,9,0,0,1,0,1,0,0,0,0
0,0,3,1,0,45.0,0.0,0,3.0,1,0,1,1,0,0,1,0,1,0,0,0,0
0,2,2,1,0,46.0,0.0,0,0.0,1,0,2,3,0,0,1,0,1,0,0,0,0
14,1,0,1,0,126.0,0.0,0,0.0,1,0,7,7,0,0,1,0,1,0,0,0,0
0,0,4,1,0,47.0,0.0,0,0.0,1,0,1,2,0,0,1,0,1,0,0,0,0
2,0,1,1,0,60.0,0.0,0,0.0,1,0,2,2,0,0,1,0,1,0,0,0,0
0,2,3,1,0,70.0,0.0,0,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
4,1,0,1,0,115.2,0.0,0,0.0,1,0,6,6,0,0,1,0,1,0,0,0,0
0,0,1,1,0,25.0,0.0,94,0.0,1,0,12,12,0,0,1,0,1,0,0,0,0
1,0,1,2,0,508.0,0.0,0,0.0,1,0,7,7,0,0,1,0,1,0,0,0,0
5,0,1,1,0,134.0,0.0,200,0.0,1,0,9,9,0,0,1,0,1,0,0,0,0
1,0,0,1,0,0.0,0.0,200,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
0,1,1,1,0,38.0,0.0,0,0.0,1,0,11,12,0,0,1,0,1,0,0,0,0
0,1,1,1,0,63.0,0.0,0,0.0,1,0,5,6,0,0,1,0,1,0,0,0,0
1,0,1,2,0,65.0,0.0,0,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
0,0,1,1,0,0.0,0.0,0,0.0,1,0,12,12,0,0,1,0,0,0,1,0,0
39,2,8,2,0,107.1,0.0,0,4.0,0,0,7,7,0,0,1,0,0,0,1,0,0
1,0,1,2,0,140.0,0.0,0,4.0,1,0,8,8,0,0,1,0,1,0,0,0,0
29,4,8,2,0,140.0,0.0,0,4.0,1,0,8,8,0,0,1,0,0,0,1,0,0
11,2,2,2,0,93.0,0.0,0,4.0,1,0,2,2,0,0,1,0,0,0,1,0,0
23,1,3,2,0,98.5,0.0,0,4.0,1,0,3,3,0,0,1,0,0,0,1,0,0
5,0,3,2,0,115.0,0.0,0,4.0,1,0,6,6,0,0,1,0,0,0,1,0,0
128,3,8,2,0,112.5,0.0,0,4.0,1,0,7,7,0,0,1,0,0,0,1,0,0
157,4,9,2,0,147.0,0.0,0,4.0,1,0,8,8,0,0,1,0,0,0,1,0,0
3,0,3,2,0,95.0,0.0,0,4.0,1,0,11,11,0,0,1,0,0,0,1,0,0
46,2,2,2,0,91.35,0.0,0,4.0,1,0,2,2,0,0,1,0,0,0,1,0,0
29,0,3,2,0,126.5,0.0,0,4.0,1,0,4,4,0,0,1,0,0,0,1,0,0
108,4,10,2,0,143.5,0.0,0,4.0,1,0,7,7,0,0,1,0,0,0,1,0,0
142,4,6,2,0,184.0,0.0,0,4.0,1,0,8,8,0,0,1,0,0,0,1,0,0
32,1,2,2,0,204.33,0.0,0,2.0,1,0,4,4,0,0,1,0,0,0,0,0,1
289,1,2,1,0,13.0,4.0,0,0.0,0,0,11,11,0,0,0,1,0,0,1,0,0
6,1,3,1,0,35.0,0.0,0,0.0,1,0,11,11,0,1,0,0,1,0,0,0,0
4,1,3,1,0,35.0,0.0,62,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
0,0,1,2,0,30.5,0.0,0,0.0,1,0,12,12,0,0,1,0,1,0,0,0,0
0,0,1,1,0,43.0,0.0,0,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
2,1,0,1,0,60.0,0.0,0,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
8,0,1,1,0,30.0,0.0,82,0.0,1,0,2,2,0,0,1,0,1,0,0,0,0
11,0,1,2,1,94.16,5.0,0,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
241,3,7,2,0,71.2,4.0,0,3.0,1,0,5,6,1,0,0,0,1,0,0,0,0
99,4,10,2,0,119.76,0.0,0,4.0,1,0,6,6,0,0,1,0,1,0,0,0,0
178,4,11,2,0,134.0,0.0,0,4.0,1,0,6,6,0,0,1,0,1,0,0,0,0
67,1,2,1,0,45.0,4.0,0,0.0,1,0,11,11,0,1,0,0,0,0,1,0,0
48,2,5,1,0,42.14,5.0,0,0.0,1,0,10,11,0,0,0,1,1,0,0,0,0
321,4,10,2,0,84.8,4.0,0,3.0,1,0,6,7,0,1,0,0,1,0,0,0,0
0,0,1,1,0,35.0,0.0,0,0.0,1,0,11,11,0,0,1,0,1,0,0,0,0
0,0,3,1,0,30.0,0.0,0,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
0,1,2,1,0,30.0,0.0,0,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
0,1,1,1,0,42.0,0.0,0,0.0,1,0,4,4,0,0,1,0,1,0,0,0,0
0,0,2,1,0,42.0,0.0,0,0.0,1,0,4,4,0,0,1,0,1,0,0,0,0
0,1,1,1,0,57.0,0.0,0,0.0,1,0,5,6,0,0,1,0,1,0,0,0,0
1,0,1,1,0,42.0,0.0,0,0.0,1,0,10,10,0,0,0,1,1,0,0,0,0
0,0,3,1,0,35.0,0.0,47,0.0,1,0,1,1,0,0,1,0,1,0,0,0,0
0,0,1,1,0,35.0,0.0,47,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
0,0,1,1,0,48.5,0.0,47,0.0,1,0,4,4,0,0,1,0,1,0,0,0,0
1,0,3,2,0,90.25,0.0,0,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
0,0,1,1,0,44.0,0.0,0,4.0,1,0,11,11,0,0,1,0,1,0,0,0,0
4,0,1,2,0,71.0,0.0,0,4.0,1,0,2,2,0,0,1,0,1,0,0,0,0
6,1,0,1,0,35.0,0.0,270,0.0,1,0,12,12,0,0,1,0,1,0,0,0,0
1,0,1,1,0,30.0,0.0,270,0.0,1,0,1,1,0,0,1,0,1,0,0,0,0
0,0,1,1,0,30.0,0.0,270,0.0,1,0,2,2,0,0,1,0,1,0,0,0,0
1,0,1,1,0,42.0,0.0,270,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
0,1,0,1,0,45.0,0.0,154,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
8,1,4,1,0,2.4,0.0,0,0.0,1,0,10,10,1,0,0,0,0,0,0,1,0
20,1,1,1,0,42.0,0.0,281,0.0,1,0,10,10,0,0,1,0,1,0,0,0,0
24,9,21,1,0,0.0,0.0,281,4.0,1,0,10,11,0,0,0,1,0,0,0,1,0
1,0,1,1,0,0.0,0.0,281,0.0,1,0,11,11,0,0,1,0,1,0,0,0,0
26,1,2,1,0,7.0,0.0,281,4.0,1,0,4,4,0,0,0,1,1,0,0,0,0
2,0,2,2,0,0.0,0.0,281,3.0,1,0,8,8,0,0,1,0,1,0,0,0,0
8,0,1,1,0,134.0,0.0,42,0.0,1,0,7,7,0,0,1,0,1,0,0,0,0
4,0,1,1,0,126.0,0.0,42,0.0,1,0,7,7,0,0,1,0,1,0,0,0,0
4,0,1,1,0,35.0,0.0,42,0.0,1,0,2,2,0,0,1,0,1,0,0,0,0
6,0,1,1,0,44.0,0.0,338,0.0,1,0,11,11,0,0,1,0,1,0,0,0,0
4,1,1,1,0,44.0,0.0,338,0.0,1,0,1,1,0,0,1,0,1,0,0,0,0
6,0,2,1,0,40.0,0.0,0,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
7,0,2,1,0,56.4,0.0,338,0.0,1,0,4,4,0,0,1,0,1,0,0,0,0
19,0,2,1,0,101.0,0.0,338,0.0,1,0,7,7,0,0,1,0,1,0,0,0,0
8,0,2,1,0,68.0,0.0,338,0.0,1,0,9,9,0,0,1,0,1,0,0,0,0
29,0,2,1,0,48.0,0.0,338,0.0,1,0,11,11,0,0,1,0,1,0,0,0,0
7,0,1,1,0,42.0,0.0,338,0.0,1,0,12,12,0,0,1,0,1,0,0,0,0
13,0,2,1,0,38.0,0.0,338,0.0,1,0,1,1,0,0,1,0,1,0,0,0,0
29,0,2,1,0,38.5,0.0,338,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
8,0,2,1,0,48.5,0.0,338,0.0,1,0,4,4,0,0,1,0,1,0,0,0,0
22,0,2,1,0,78.5,0.0,338,0.0,1,0,5,6,0,0,1,0,1,0,0,0,0
30,0,1,1,0,38.5,0.0,338,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
150,2,4,2,0,55.68,5.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
2,2,3,1,0,43.8,0.0,0,0.0,1,0,2,2,0,0,0,1,1,0,0,0,0
0,1,2,2,0,51.0,0.0,0,0.0,1,0,1,1,0,0,0,1,1,0,0,0,0
0,2,1,1,1,45.0,0.0,0,0.0,1,0,1,1,0,0,0,1,1,0,0,0,0
0,2,1,2,0,49.67,0.0,0,0.0,1,0,1,1,0,0,0,1,1,0,0,0,0
0,0,1,2,0,53.0,0.0,0,0.0,1,0,1,1,0,0,1,0,1,0,0,0,0
1,2,0,2,0,63.5,0.0,0,0.0,1,0,2,2,0,0,1,0,1,0,0,0,0
325,2,5,2,0,73.92,5.0,0,0.0,1,0,6,7,0,0,1,0,1,0,0,0,0
131,0,5,2,0,171.0,0.0,0,3.0,1,0,6,6,0,0,1,0,0,0,1,0,0
112,0,3,2,0,0.0,0.0,0,6.0,1,0,12,1,0,0,0,1,0,0,0,0,1
31,0,2,2,0,0.0,0.0,0,4.0,1,0,12,1,0,0,0,1,0,0,1,0,0
183,0,1,2,0,55.68,0.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
181,0,4,2,0,153.0,0.0,0,3.0,0,0,7,7,0,0,1,0,1,0,0,0,0
126,0,4,2,0,62.5,5.0,0,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
116,0,2,3,0,201.0,0.0,0,6.0,0,0,7,7,0,0,1,0,0,0,1,0,0
7,0,2,3,0,236.0,0.0,0,4.0,1,0,7,7,0,0,1,0,1,0,0,0,0
135,1,1,2,0,154.0,0.0,0,4.0,0,0,7,7,0,0,1,0,1,0,0,0,0
0,1,0,2,2,153.0,15.0,0,6.0,0,0,7,7,0,1,0,0,1,0,0,0,0
110,1,4,3,0,79.59,7.0,0,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
134,1,5,2,0,71.55,5.0,0,3.0,0,0,7,7,1,0,0,0,1,0,0,0,0
145,2,5,2,0,82.35,4.0,0,0.0,0,0,7,7,1,0,0,0,0,0,1,0,0
127,2,4,2,0,55.68,4.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
149,2,5,2,0,55.68,5.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
149,2,5,2,1,69.6,5.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
139,2,1,2,0,122.7,2.0,0,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
145,2,3,2,0,123.0,0.0,0,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
152,2,5,1,0,60.35,5.0,0,0.0,0,0,7,7,1,0,0,0,0,0,1,0,0
152,2,5,1,0,60.35,4.0,0,0.0,0,0,7,7,1,0,0,0,0,0,1,0,0
183,1,2,2,0,100.8,0.0,0,0.0,0,0,7,7,0,0,0,1,0,0,1,0,0
226,2,5,2,0,87.75,5.0,0,4.0,0,0,7,7,1,0,0,0,1,0,0,0,0
128,2,2,2,0,108.9,0.0,0,0.0,0,0,7,7,0,0,1,0,0,0,1,0,0
147,0,2,2,0,58.95,17.0,0,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
121,2,5,2,0,58.95,2.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
121,2,5,2,0,88.95,14.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
20,0,1,1,0,80.0,0.0,154,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
2,0,1,1,0,39.0,0.0,154,0.0,1,0,4,4,0,0,1,0,1,0,0,0,0
1,0,1,1,0,27.0,0.0,154,0.0,1,0,12,12,0,0,1,0,1,0,0,0,0
2,0,1,1,0,134.0,0.0,135,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
2,0,2,2,0,138.0,0.0,135,0.0,1,0,7,7,0,0,1,0,1,0,0,0,0
1,0,1,1,0,35.0,0.0,135,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
0,1,0,1,0,42.0,0.0,135,2.0,1,0,3,3,0,0,1,0,1,0,0,0,0
3,1,1,1,0,75.0,0.0,135,0.0,1,0,6,6,0,0,1,0,1,0,0,0,0
183,2,4,2,0,55.68,0.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
230,1,3,2,0,123.0,0.0,0,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
186,0,3,2,0,123.0,19.0,0,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
103,2,3,2,0,99.7,0.0,0,0.0,0,0,7,7,0,0,1,0,0,0,1,0,0
15,0,0,3,2,0.0,0.0,0,2.0,0,0,7,7,0,0,1,0,1,0,0,0,0
186,0,4,2,0,154.0,17.0,0,4.0,0,0,7,7,0,0,1,0,1,0,0,0,0
186,0,4,2,0,123.0,17.0,0,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
185,1,4,1,0,49.3,0.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
128,0,3,1,0,129.0,0.0,0,3.0,0,0,7,7,0,0,1,0,0,0,1,0,0
158,2,5,2,0,154.0,4.0,0,4.0,0,0,7,7,0,0,1,0,1,0,0,0,0
183,2,4,2,0,77.78,4.0,0,0.0,0,0,7,7,1,0,0,0,0,0,1,0,0
149,2,5,2,0,112.0,0.0,0,0.0,0,0,7,7,0,0,1,0,0,0,1,0,0
151,0,4,2,2,157.25,12.0,0,6.0,0,0,7,7,0,0,1,0,0,0,1,0,0
127,2,5,2,0,96.9,0.0,0,0.0,0,0,7,7,0,0,1,0,0,0,1,0,0
151,0,4,2,2,157.25,0.0,0,6.0,0,0,7,7,0,0,1,0,0,0,1,0,0
151,0,4,2,1,141.2,0.0,0,4.0,0,0,7,7,0,0,1,0,0,0,1,0,0
137,0,4,2,0,110.7,0.0,0,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
58,2,6,2,0,112.5,0.0,0,3.0,0,0,7,7,0,0,1,0,0,0,1,0,0
143,0,3,2,0,100.8,7.0,0,0.0,0,0,7,7,0,0,1,0,0,0,1,0,0
123,2,5,2,0,58.95,0.0,0,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
184,2,5,2,0,55.68,5.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
130,2,5,2,0,82.35,0.0,0,0.0,0,0,7,7,0,0,1,0,0,0,1,0,0
130,2,6,2,0,96.95,0.0,0,3.0,0,0,7,7,0,0,1,0,0,0,1,0,0
130,2,6,1,0,64.9,0.0,0,0.0,0,0,7,7,0,0,1,0,0,0,1,0,0
134,0,4,2,0,84.15,0.0,0,3.0,0,0,7,7,0,0,1,0,1,0,0,0,0
123,0,2,3,0,114.69,0.0,0,0.0,0,0,7,7,0,0,1,0,0,0,1,0,0
129,1,3,2,0,55.68,5.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
143,1,3,2,0,58.23,4.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
143,1,3,2,0,58.23,4.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
135,1,4,2,0,55.68,5.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
159,2,5,2,0,71.55,0.0,0,3.0,0,0,7,7,0,0,1,0,1,0,0,0,0
84,3,8,3,0,199.5,0.0,0,4.0,0,0,7,7,0,0,1,0,0,1,0,0,0
94,4,7,3,0,317.0,0.0,0,5.0,1,0,7,7,0,0,1,0,0,1,0,0,0
109,4,7,3,0,318.82,0.0,0,5.0,1,0,6,6,0,0,1,0,0,1,0,0,0
1,1,0,2,0,88.2,13.0,0,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
6,1,0,2,0,123.0,0.0,0,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
8,0,1,3,0,153.0,0.0,0,6.0,1,0,9,9,0,0,1,0,1,0,0,0,0
30,2,5,2,0,155.0,0.0,0,4.0,0,0,7,7,0,0,1,0,0,0,1,0,0
158,2,5,2,0,110.7,7.0,0,0.0,0,0,7,7,0,0,1,0,1,0,0,0,0
185,2,5,2,0,110.0,0.0,0,4.0,0,0,7,7,0,0,1,0,1,0,0,0,0
142,3,8,2,0,89.68,13.0,0,3.0,0,0,7,7,1,0,0,0,0,0,1,0,0
143,1,3,3,0,78.6,4.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
143,1,3,3,0,78.6,4.0,0,0.0,0,0,7,7,1,0,0,0,1,0,0,0,0
